-0.0112163368613,-0.00679168710485,0.295245587826,-1.63906087764,-0.0765748769442,0.037303671131
-0.0111960843205,-0.00677119521424,0.295168370008,-1.65295106187,-0.105710273982,0.035559203656
-0.0111865829676,-0.00675794156268,0.295093715191,-1.65374535336,-0.107021384751,0.0370636090863
-0.0111937113106,-0.00677283992991,0.295191496611,-1.63475760027,-0.105714503384,0.0377830049413
-0.011177033186,-0.00678773829713,0.295224577188,-1.6445807136,-0.116692352145,0.0349376438349
-0.0111548220739,-0.00676750810817,0.295149862766,-1.64961945604,-0.117025911334,0.0373000029536
-0.0111899543554,-0.00676396349445,0.295074105263,-1.65275761786,-0.0920091045327,0.0394794455902
-0.0112103186548,-0.00676968833432,0.295212090015,-1.63532959639,-0.0958428651261,0.0355405880713
-0.0111790569499,-0.00676629086956,0.294990152121,-1.66511851819,-0.109056769291,0.0375344496886
-0.0111629627645,-0.00676360214129,0.295009881258,-1.64263973272,-0.0989688918281,0.0395253035063
-0.011179943569,-0.00676637236029,0.295191019773,-1.63154361568,-0.0986073030328,0.0375051352635
