-0.00322394259799,0.0277758137652,0.442675856209,-1.62798750646,0.242947356278,-0.0141818362787
-0.00273556274422,0.0277882431963,0.442607132053,-1.62442627,-0.257320121988,0.0147763636151
-0.00273017364614,0.0277820592144,0.44243398056,-1.62693744605,-0.260287046742,0.0149791234521
-0.0027241420519,0.0277785146007,0.442169306135,-1.62358967172,-0.268384602793,0.0139034602155
-0.00322951737851,0.0277765923509,0.442708400345,-1.62769414037,0.243498950329,-0.0145504193138
-0.00272383529752,0.0277824280182,0.442200285649,-1.61988100636,-0.267161321478,0.0139410779631
-0.00272323343031,0.0277811884278,0.442190480685,-1.62220521565,-0.265915138567,0.0139342930312
-0.00273919129338,0.0277815004209,0.442514849162,-1.6274916466,-0.260143868309,0.014939874815
-0.0027472483978,0.0277867260718,0.442724270082,-1.62006236652,-0.258612137064,0.0147718965203
-0.00282165455226,0.027764781318,0.442028698778,-1.62696818955,-0.302830389779,0.0128209284922
-0.00374609709777,0.0277927275145,0.442445081925,-1.58776061092,-0.286108156308,-0.025178962858
-0.00470995263256,0.0278524392614,0.442876157618,-1.57818875979,-0.288397687456,-0.0588794600358
-0.0056910848996,0.0279617886388,0.442867038107,-1.57580911694,-0.285548649216,-0.090476778811
-0.00663100777254,0.0279598524192,0.442031917429,-1.55463443205,-0.304946000187,-0.125580387293
-0.00761341571867,0.028023666642,0.442395312047,-1.56913655877,-0.305702370538,-0.157118292791
-0.00856500852913,0.028160497486,0.442424011683,-1.5453005375,-0.30568589718,-0.194704226424
-0.00952322956234,0.0283298873672,0.442232978797,-1.54525501638,-0.313180913266,-0.226401137913
-0.0104755571863,0.0284711848342,0.442377981997,-1.54399672218,-0.303262038233,-0.259421287485
-0.0113065977401,0.0285819041872,0.441700903034,-1.52402322029,-0.318246437261,-0.295178455554
-0.0121694401658,0.0288266343394,0.441878316259,-1.5274858621,-0.312369609596,-0.325027243636
-0.0129994637153,0.029025595575,0.4420982723,-1.51961760135,-0.313044846133,-0.35612087607
-0.013743277528,0.0292347333723,0.441206557012,-1.51555265403,-0.332565499757,-0.389303733052
-0.014513064996,0.0295177026981,0.441751626587,-1.51218656215,-0.317970105976,-0.417463743555
-0.0151595118275,0.0298159662032,0.441725028014,-1.50522922339,-0.320119704753,-0.444012559387
-0.0157008384174,0.0300946700716,0.441550222492,-1.49847605168,-0.323678309525,-0.469060047737
-0.0162526526308,0.0304206460112,0.441586879349,-1.49775523826,-0.318984962297,-0.493352694792
-0.0166866070411,0.0307827069753,0.441493583179,-1.50537187899,-0.3205575928,-0.514145855528
-0.017136462853,0.031138455435,0.441265133476,-1.49164512532,-0.329728549618,-0.537363381786
-0.0181197103864,0.0315569489592,0.441514459705,-1.69207988526,0.112587806075,-0.571605100082
-0.0181549162424,0.0318547579789,0.441519883728,-1.49118318945,-0.31347629474,-0.581957769943
